21.07.2023                                                                                                                    Salida dinámica de lista                                                                                                                                                                          1

21.07.2023			                                                                                                                                    LISTADO DE PEDIDOS CON DATOS DE JERARQUÍA																									  1

LISTADO DE PEDIDOS CON DATOS DE JERARQUÍA

		Fecha doc.		Solicitante	Cliente	Nº de cliente 1	Marca	Material	Número de material	  Unidades	UM	    ValorNeto	Nº pedido cliente	Doc.venta	ClVt	Solic.	OrgVt	CDis	OfVta	GVen	Organización de ventas	Mon.	Jquía.productos	Total Pedidos	Plataforma	Fe.PedCpas	Creado por
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0086403	CATR. BASE HIDRAT. TRUE SKIN TN010 30ML	        1	UN	      31,529	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001002008	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0086324	ESCE. SPRAY FDOR.MAQ. KEEPIT PERFEC 50ML	        1	UN	      13,378	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0085785	BASE MF HI FI 45 WARM ALMOND 30ML	        1	UN	      22,790	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005034001002008	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0085068	VITÚ LIMPIADORA FACIAL CANNABIS 150ML	        1	UN	      14,055	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080002075	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0089088	ESCE. BASE STAYALLDAY LAST TN09 30ML	        1	UN	      16,740	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001002008	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0089090	ESCE. BASE STAYALLDAY LAST TN20 30ML	        2	UN	      33,480	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001002008	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0090276	MF MIRACLE PURE BASE WARM ALMOND 30ML	        1	UN	      60,168	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001002008	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0090279	MF MIRACLE PURE BASE SOFT TOFFEE 30ML	        1	UN	      60,168	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001002008	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Cover Girl	PB0087488	CG OUTLST BASE 3EN1 CREAMY NAT. 820 30ML	        1	UN	      39,328	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001037153001002008	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0090275	MF MIRACLE PURE BASE WARM SAND 30ML	        1	UN	      60,168	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001002008	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084838	BASE VITÚ ALGOD.2EN1 TONO 4 CASTA.13.5G	        1	UN	      15,799	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002008	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0081356	BASE VITÚ ALGOD.2EN1 TONO 1 MACAD. 13.5G	        1	UN	      15,799	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0091306	CORREC. MF MIRACLE PURE 020 7.8ML	        1	UN	      40,000	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001002007	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0091872	CORR.CATR.TRUE SKIN HIGH COV.TN032 4.5ML	        1	UN	           0	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001002007	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0091871	CORR.CATR.TRUE SKIN HIGH COV.TN020 4.5ML	        3	UN	      52,233	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001002007	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0093535	CORREC. ESCE STAYALLDAY 14H TN20 7ML	        3	UN	      35,295	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001002007	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0093518	CORREC. ESCE.CAMOUF + MATT TN26 5ML	        3	UN	      35,295	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001002007	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0093534	CORREC. ESCE STAYALLDAY 14H TN10 7ML	        3	UN	      35,295	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001002007	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093456	CORREC. CATR. LIQUID CAMO.TN300 5ML	        3	UN	      46,185	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001002007	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093463	CORREC. CATR. LIQUID CAMO.TN400 5ML	        3	UN	      46,185	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001002007	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	3002520010	POLVO SUELTO ULTRA SHEER MF 01 FAIR	        1	UN	      35,966	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Yardley	PB0046035	SILKY  POWDER SPF 15 NO 02 PORCELAIN 2x1	        1	UN	      31,931	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001003026001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0081190	POLVO CATR. 5 EN 1 TRASLUCIDO 9G	        2	UN	           0	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	3002350070	POLVO CREME PUFF MF 07 SUN GLOW 15GR	        4	UN	      79,328	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	3002350080	POLVO CREME PUFF MF 08 NATURAL TAN 15GR	        7	UN	     138,824	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0036680	VITÚ POLVO VITA E 3 NUEZ U EMP NI	        2	UN	      14,654	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0037232	VITÚ POLVO VITA E 4 CAST U EMP NI	        2	UN	      14,654	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0037949	VITÚ POLVO VITA E 5 CACAO U EMP NI	        3	UN	      21,981	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0037239	VITÚ POLVO ARROZ MICROP 2 AVELLANA NI	        3	UN	      57,477	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0037240	VITÚ POLVO ARROZ MICROP 3 NUEZ NI	        1	UN	      19,159	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Cover Girl	PB0042926	POLVO COMPAC TRUBLEND CG TRS HONEY	        1	UN	      28,840	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001037153001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0038934	POLVO CREME PUFF MF 01 TRANSLUCENT 15GR	        3	UN	      59,496	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0038935	POLVO CREME PUFF MF 03 IVORY ROSE 15GR	        1	UN	      19,832	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0075589	PRIMER MIRACLE PORE MINIMIZER MF	        1	UN	      49,681	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001002008	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0047964	POLVO ESSENCE MATTIFYING 02 SOFT 12G	        1	UN	      12,034	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0074040	PLVO. CREME PUFF MF SE 07 SUN GLOW 15GR	        3	UN	      48,201	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0066851	POLVO SUELTO VITU 22G	        4	UN	      45,444	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0068845	VITU POLVO SABILA 1 MACAD U EMP NI	        2	UN	      13,308	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0068846	VITU POLVO SABILA 2 AVELL U EMP NI	        2	UN	      13,308	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0068847	VITU POLVO SABILA 3 NUEZ U EMP NI	        1	UN	       6,654	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0068848	VITU POLVO SABILA 4 CASTAÑA U EMP NI	        3	UN	      19,962	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0068616	POLVO CATR. ALL MATT PLUS SHINE 10G	        1	UN	      15,799	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0078421	POLVO ESCE MATTIFYING TN 30 12G	        1	UN	      12,034	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084839	PLVO VITÚ CALEND. ESPE. TONO 1 MACAD.12G	        5	UN	      39,970	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084840	PLVO VITÚ CALEND. ESPE. TONO 2 AVELL.12G	        4	UN	      31,976	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084861	PLVO VITÚ CALEND. ESPE. TONO 3 NUEZ 12G	        4	UN	      31,976	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0091940	PLVO.SUELTO ESCE. BANANA 6G	        1	UN	      16,471	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0091973	PLVO.SUELTO ESCE. FIX & LAST 14H 9.5G	        6	UN	      96,402	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0091895	PLVO.CATR. ALL MATT + SHINE TN002 10G	        1	UN	      15,799	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093490	PLVO CATR. 18H HD MATTE TN008C 8G	        3	UN	      81,681	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093489	PLVO CATR. 18H HD MATTE TN005N 8G	        3	UN	      81,681	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093491	PLVO CATR. 18H HD MATTE TN015N 8G	        3	UN	      81,681	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093492	PLVO CATR. 18H HD MATTE TN030W 8G	        3	UN	      81,681	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0072431	RUBOR CATR. BLUSH BOX BERRY 6G	        1	UN	           0	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0074055	RUBOR COLORFAST DUO MF ROMANTIC DREAMS	        4	UN	      82,016	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0074056	RUBOR COLORFAST DUO MF NATURAL BEAUTY	        3	UN	      61,512	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0048076	RUBOR FACEFINITY MF LOVE	        1	UN	      38,924	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0048077	RUBOR FACEFINITY MF SEDUC	        2	UN	      77,848	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0048078	RUBOR FACEFINITY MF ALLUR	        1	UN	      38,924	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0035789	VITU RUBOR VITAMINA E 1 FRUTOS ROJOS TRA	        3	UN	      15,933	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0035790	VITU RUBOR VITAMINA E 2 LICHI TRAD	        4	UN	      21,244	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0035821	VITU RUBOR VITAMINA E 3 POMELO TRAD	        2	UN	      10,622	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0035822	VITU RUBOR VITAMINA E 4 SANDÍA TRAD	        5	UN	      26,555	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0064930	VITU RUBOR VITAMINA E 6 GRANADA TRAD 3 G	        3	UN	      15,933	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0065564	RUBOR CATR. SUN LOVER GLOW SUNKISSED 8G	        1	UN	      22,521	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0078404	RUBOR ESCE TN10 5G	        4	UN	      42,756	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0074053	ILUMINADOR MAX FACTOR COLOR FAST DUO 7G	        1	UN	      22,118	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0087935	VITU RUB. INGRE.MINE. TONO 3 CUARZO 10GR	        3	UN	      32,067	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0087936	VITU RUB. INGRE.MINE. TONO 4 TOPAC. 10GR	        2	UN	      21,378	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0089092	ESCE. RUBOR TN60 5G	        1	UN	           0	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0089124	CATR. BROCHA DEFIN.CEJAS DUO 1UN	        3	UN	      37,311	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249049149	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Cover Girl	PB0087525	CG RUBOR TRUBLEND LOVE ME 320 9.5G	        2	UN	      55,798	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001037153001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093462	RUBOR CATR. AIRBLUSH MATT TN130 5.5G	        3	UN	      47,394	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093459	RUBOR CATR. AIRBLUSH MATT TN120 5.5G	        3	UN	      47,394	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093464	RUBOR CATR. AIRBLUSH MATT TN110 5.5G	        3	UN	      47,394	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093455	RUBOR CATR. AIRBLUSH GLOW TN020 5.5G	        3	UN	      58,287	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093460	RUBOR CATR. AIRBLUSH GLOW TN030 5.5G	        3	UN	      58,287	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093461	RUBOR CATR. AIRBLUSH GLOW TN010 5.5G	        3	UN	      58,287	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0081365	PESTAÑINA CEJAS ESSENCE TN 04 3,8G	        3	UN	      34,083	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001001208	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0047955	PESTAÑINA ESSENCE ALL EYES ON WP 8ML	        1	UN	       8,404	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0047950	PESTAÑINA ESSENCE GET BIG VOLUME 12ML	        2	UN	      19,496	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0047953	PESTAÑINA ESSENCE PRINC LASH EFFECT 12ML	        4	UN	      55,124	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
